237   -23.2562   -30.4854   -21.8215
238   -25.7416   -28.7748   -21.453
239   -25.3685   -28.2068   -24.2367
240   -22.402   -30.1481   -24.6691
241   -28.4833   -25.4409   -21.1348
242   -30.8249   -23.5088   -21.7926
243   -29.6001   -22.0296   -23.7276
244   -27.842   -24.8524   -23.8284
245   -33.5002   -19.6545   -21.6997
246   -35.4417   -16.8318   -22.0058
247   -33.7661   -16.2634   -24.2289
248   -31.9231   -18.9114   -23.7895
249   -36.6454   -13.0107   -21.231
250   -36.7722   -9.79064   -21.374
251   -36.621   -9.54576   -24.5454
252   -35.6257   -12.7582   -23.9661
253   -38.1224   -5.22789   -21.72
254   -38.1357   -1.69536   -21.4374
255   -37.8373   -1.61502   -24.2083
256   -38.1351   -5.45584   -24.8731
257   -39.147   1.94349   -22.0263
258   -37.6283   5.28497   -21.1634
259   -36.3383   5.42821   -23.7475
260   -36.517   1.89043   -23.5803
261   -36.9563   9.72809   -21.3453
262   -36.57   12.7931   -21.2506
263   -35.8317   13.0434   -24.7409
264   -35.7548   9.35268   -23.7651
265   -34.3604   16.5297   -21.2923
266   -33.7656   19.8866   -21.8026
267   -32.7943   19.1528   -24.5902
268   -33.3395   16.1364   -23.5355
269   -30.2862   22.706   -20.9664
270   -27.9974   24.9904   -21.0799
271   -27.1029   24.2298   -23.4873
272   -30.186   23.0104   -24.0957
273   -25.9008   29.1409   -21.9376
274   -22.7673   30.7063   -21.2723
275   -22.4696   29.7365   -23.7007
276   -25.2461   27.4464   -24.0198
277   -19.9559   33.1394   -21.382
278   -16.344   34.8067   -21.3103
279   -16.0625   34.4849   -24.12
280   -19.2569   32.0636   -24.1751
281   -12.4703   36.1213   -21.4081
282   -10.1949   37.9958   -21.9
283   -9.38304   35.6353   -23.9274
284   -12.8509   35.4651   -24.4449
285   -5.0442   36.9882   -20.9112
286   -1.89522   37.8163   -21.3984
287   -2.21032   36.7308   -23.5301
288   -5.26608   37.2331   -23.8845
289   2.0527   38.7193   -15.3288
290   5.22605   38.2129   -15.3535
291   5.40965   37.4478   -17.7725
292   1.97438   37.8309   -17.8685
293   10.0089   38.5865   -15.5566
294   12.9409   37.1205   -15.282
295   12.8498   36.1223   -17.9753
296   9.46445   37.3071   -18.2582
297   16.2362   34.5215   -15.155
298   19.7603   33.05   -15.1379
299   19.0367   31.6606   -17.6048
300   15.656   32.5975   -17.0571
301   23.1542   30.9128   -15.3061
302   26.1   29.0369   -15.2957
303   25.0533   27.713   -17.4235
304   22.4166   29.9022   -17.7904
305   29.3009   26.2058   -15.5598
306   30.6865   22.9405   -15.1118
307   30.0721   22.4001   -17.8265
308   28.3649   25.2579   -17.9321
309   32.8934   19.7027   -14.9995
310   35.81   17.1399   -15.3098
311   33.9873   16.0177   -18.0266
312   32.4812   19.0853   -17.9021
313   37.0826   13.065   -15.5436
314   36.6232   9.35346   -15.3721
315   36.2536   9.25473   -17.6332
316   35.8774   12.8229   -18.1332
317   37.9342   5.18042   -15.1496
318   39.5115   1.86622   -15.8349
319   37.9363   2.19124   -17.9776
320   38.6443   5.71017   -18.4288
321   39.059   -2.13503   -15.4597
322   38.3712   -5.43406   -15.2627
323   37.1783   -5.41783   -17.712
324   39.6351   -2.23375   -18.7419
325   37.5142   -9.4941   -15.4998
326   36.8548   -12.818   -15.3941
327   35.4223   -12.5447   -17.8132
328   37.2703   -9.47121   -18.096
329   35.4442   -16.9275   -15.4483
330   33.7778   -19.8478   -15.6907
331   32.5611   -19.4891   -17.9771
332   34.8648   -16.8897   -18.4859
333   31.6694   -23.6865   -15.5166
334   29.0134   -26.3322   -15.1848
335   28.523   -25.175   -18.5114
336   31.0449   -22.799   -18.0336
337   25.9291   -28.9502   -15.4302
338   23.211   -30.997   -15.3304
339   22.4359   -30.0125   -17.9129
340   25.3681   -27.9626   -18.0442
341   20.2485   -34.4446   -15.7412
342   16.9396   -34.8194   -15.308
343   16.671   -35.0868   -18.1438
344   18.6492   -32.0927   -17.8183
345   13.1587   -36.8189   -15.7111
346   9.55004   -36.7381   -15.0129
347   9.25271   -36.1144   -17.6007
348   12.5492   -35.8016   -17.7574
349   5.73845   -37.5466   -15.0099
350   1.95735   -37.6745   -14.6642
351   1.99056   -37.0604   -17.4875
352   5.27651   -36.6814   -17.462
353   -2.45357   -37.3063   -15.2964
354   -5.25313   -38.5899   -15.6475
355   -5.3999   -37.2411   -17.9118
356   -1.9264   -37.1527   -17.6268
357   -9.39554   -37.06   -14.9571
358   -12.5922   -36.2224   -15.5541
359   -12.2662   -35.1229   -17.7449
360   -9.23577   -36.3737   -17.6426
361   -16.7579   -34.7708   -15.1417
362   -19.6252   -32.8666   -14.9929
363   -18.8424   -31.7481   -17.4457
364   -15.95   -33.9204   -17.7432
365   -23.1018   -30.4903   -15.1166
366   -25.4746   -28.7386   -15.3108
367   -25.2174   -27.976   -17.8935
368   -21.8899   -29.4977   -17.3073
369   -29.5759   -25.9525   -15.4518
370   -30.3805   -23.0861   -14.9615
371   -30.3984   -22.5226   -17.8811
372   -28.3822   -25.6818   -18.093
373   -33.2417   -19.121   -15.2086
374   -35.0432   -16.8127   -15.1932
375   -34.1309   -16.6688   -17.9652
376   -32.3524   -19.0828   -17.8526
377   -36.7693   -12.6478   -15.5024
378   -37.4686   -9.25745   -15.3182
379   -35.6918   -9.34439   -17.5301
380   -35.5059   -12.7001   -18.1993
381   -38.3654   -5.76702   -15.0415
382   -38.8493   -2.12347   -15.3037
383   -38.2885   -2.34806   -18.0803
384   -37.2573   -5.23114   -17.705
385   -37.9033   1.81568   -14.7781
386   -37.6105   5.38729   -15.1213
387   -37.3796   5.42312   -17.9292
388   -36.8419   1.38286   -17.8027
389   -36.8074   9.64288   -14.9654
390   -36.6348   12.8808   -15.0917
391   -35.1803   12.4611   -17.763
392   -35.8994   9.49534   -17.3929
393   -35.101   16.1987   -15.0407
394   -32.5924   19.4008   -14.9708
395   -31.8782   18.8787   -17.5358
396   -34.2015   16.5078   -17.9708
397   -31.1546   23.472   -15.1778
398   -29.9108   26.6207   -15.4078
399   -27.6971   25.1008   -17.975
400   -30.1355   22.8075   -17.8091
401   -26.4726   29.8733   -15.4925
402   -23.9938   32.0092   -15.8194
403   -22.2922   29.8416   -17.5088
404   -24.8647   27.8518   -17.41
405   -20.1488   33.6158   -15.2732
406   -16.3574   34.7229   -15.2212
407   -15.7629   33.2752   -17.0211
408   -18.7145   32.3836   -17.4803
409   -12.8508   36.2169   -15.0741
410   -9.83112   38.0834   -15.3394
411   -9.4131   36.9572   -17.496
412   -12.4076   35.5071   -17.7713
413   -5.19101   38.515   -15.1462
414   -2.10715   39.365   -15.6231
415   -1.8884   37.1413   -17.2721
416   -5.5477   37.4259   -17.4704
417   1.74475   37.8406   -8.59692
418   5.29823   37.0299   -8.6762
419   5.03841   36.8846   -11.6999
420   2.14833   38.3317   -12.0865
421   9.5755   37.794   -9.26408
422   12.5932   36.2885   -8.87284
423   12.566   35.499   -11.6853
424   9.48321   36.8803   -11.5481
425   16.5648   34.4716   -8.91676
426   19.7785   33.3487   -9.13547
427   19.1524   32.0768   -11.7759
428   16.15   34.264   -11.9083
429   22.331   30.327   -8.79871
430   25.3868   27.851   -8.81954
431   24.8445   27.6405   -11.6016
432   22.4825   30.0696   -11.6737
433   28.5797   25.6947   -8.95604
434   30.5198   23.2914   -8.87564
435   29.7318   22.1022   -11.5946
436   28.1486   25.0433   -11.4937
437   33.5055   19.6169   -9.24949
438   34.9853   16.9801   -9.25576
439   34.6481   16.4476   -11.7395
440   32.0872   19.0748   -11.9147
441   35.2093   12.3467   -8.6042
442   37.6935   9.43403   -9.08425
443   35.9061   9.51284   -11.5741
444   34.9832   12.0607   -11.6736
445   38.1223   5.42384   -8.97024
446   38.1896   1.92264   -8.85569
447   37.5857   2.23882   -11.7857
448   36.7674   5.12148   -11.7198
449   38.1603   -2.00475   -8.82927
450   37.9048   -5.29487   -8.97181
451   37.7731   -5.25752   -11.8095
452   38.1375   -2.08009   -11.9933
453   37.1896   -9.41281   -9.08385
454   36.184   -12.9877   -8.98058
455   35.8626   -12.7818   -11.82
456   36.0405   -9.1794   -11.5918
457   34.59   -16.5712   -9.12516
458   33.2618   -19.3909   -8.94307
459   33.223   -19.7786   -12.2999
460   34.5006   -16.2492   -11.8645
461   30.9796   -23.2779   -8.85466
462   29.3992   -26.3831   -9.38614
463   28.3528   -25.5408   -12.0276
464   29.91   -22.4162   -11.7869
465   25.1693   -27.5651   -8.6247
466   22.4694   -30.2309   -8.76599
467   22.2187   -29.9874   -11.2974
468   25.4829   -28.1606   -11.5539
469   19.0048   -32.3688   -8.70415
470   16.2922   -34.6836   -8.84628
471   16.4837   -34.9466   -11.7654
472   19.1669   -32.5316   -11.419
473   12.7753   -36.1855   -8.953
474   9.64302   -37.4193   -9.32367
475   9.08975   -35.7041   -11.1948
476   12.6999   -35.5083   -11.4989
477   5.40338   -37.6942   -8.97145
478   2.0222   -38.0365   -9.20294
479   1.38102   -36.7688   -11.3623
480   5.20015   -37.0341   -11.7564
481   -2.36259   -38.823   -8.93868
482   -5.72869   -38.5659   -8.92893
483   -5.16125   -36.738   -11.5737
484   -1.87914   -37.1251   -11.6634
485   -9.39897   -36.7556   -8.74317
486   -12.3735   -35.1759   -8.45075
487   -12.3846   -35.4687   -11.5942
488   -9.13263   -36.1606   -11.2751
489   -15.9572   -33.7232   -8.82143
490   -19.6722   -33.2903   -9.05527
491   -18.9627   -31.8886   -11.5169
492   -15.897   -33.9446   -11.9998
493   -23.5693   -31.6499   -9.18764
494   -25.3354   -28.0007   -8.76955
495   -25.265   -28.0565   -11.5461
496   -22.2829   -29.846   -11.3632
497   -28.7348   -25.7373   -9.01414
498   -30.9222   -23.0991   -9.09072
499   -30.5947   -22.7609   -12.0049
500   -27.8549   -25.2977   -11.7497
501   -32.4262   -19.4943   -8.77479
502   -33.946   -16.5049   -8.67664
503   -33.8669   -16.3975   -11.7714
504   -31.6594   -18.9927   -11.4975
505   -36.3464   -12.9003   -8.99876
506   -37.1254   -9.47551   -9.06441
507   -36.1453   -8.90169   -11.7812
508   -36.5116   -13.1429   -11.9222
509   -37.7168   -5.37084   -8.96827
510   -37.9056   -1.6792   -8.9179
511   -37.1132   -2.0969   -11.3727
512   -37.8017   -5.32945   -11.9754
513   -38.9162   2.10473   -9.17922
514   -38.0148   5.48301   -8.87504
515   -36.8474   5.26811   -11.7156
516   -37.5843   1.97844   -11.5076
517   -36.987   9.57594   -9.02461
518   -37.0253   12.8897   -9.24667
519   -34.177   11.9634   -11.48
520   -36.0551   9.18313   -11.6625
521   -35.1141   16.7376   -9.06355
522   -33.2319   19.5151   -9.03721
523   -32.1857   19.1456   -11.6861
524   -34.1915   16.1157   -11.5186
525   -31.0045   22.8627   -8.88895
526   -28.8665   25.83   -9.05401
527   -28.6516   25.6693   -11.9815
528   -30.0155   22.4207   -11.5578
529   -25.9701   28.9565   -9.44618
530   -23.3567   31.4021   -9.3108
531   -22.8974   30.276   -11.5656
532   -25.9918   28.7334   -12.1023
533   -19.9288   33.2919   -8.96578
534   -16.483   34.4686   -9.10513
535   -16.2757   33.7197   -11.5189
536   -19.4315   32.5972   -11.7385
537   -12.8263   36.6419   -9.09839
538   -9.80697   38.1509   -9.44673
539   -9.14159   35.7996   -11.5563
540   -12.7773   36.3603   -12.4037
541   -5.13575   37.6253   -9.01399
542   -2.00524   38.9825   -9.05749
543   -1.58491   37.4251   -11.5984
544   -5.11232   37.4465   -11.8817
545   1.85072   39.7522   -4.21457
546   5.56128   38.8332   -4.22224
547   5.49329   38.1916   -6.43149
548   1.66238   38.5306   -6.54296
549   9.66   37.882   -4.32681
550   13.1865   37.0663   -4.15218
551   12.7376   36.6726   -6.34749
552   9.43065   37.8279   -6.3204
553   17.188   35.282   -4.27128
554   20.7094   34.6271   -4.3652
555   19.7035   33.0073   -6.2908
556   16.5245   34.9685   -6.36148
557   23.9003   32.218   -4.41176
558   26.4156   29.3699   -4.48665
559   26.1565   28.6983   -6.42186
560   23.3363   31.3046   -6.36978
561   29.2304   26.4362   -4.26617
562   32.3389   23.9964   -4.26548
563   31.9574   23.8777   -6.7691
564   29.1052   26.4039   -6.52533
565   34.0742   20.4337   -4.25545
566   36.5449   17.0703   -4.36153
567   35.5153   16.8224   -6.26794
568   32.8384   19.7831   -6.25354
569   37.2095   13.2159   -4.49134
570   38.8708   9.87197   -4.46156
571   37.6661   9.80189   -6.28838
572   35.4894   12.8539   -6.12977
573   39.1557   5.58633   -4.39318
574   39.7836   2.28336   -4.35769
575   38.9827   1.8015   -6.52246
576   37.6695   5.27178   -6.25678
577   38.9717   -2.12793   -4.28602
578   38.6296   -5.64249   -4.12569
579   38.6961   -5.55047   -6.42845
580   38.179   -2.29817   -6.26409
581   38.3247   -9.93148   -4.39392
582   37.2366   -13.1572   -4.29752
583   37.4276   -13.4195   -6.56298
584   38.7965   -9.91063   -6.59795
585   34.877   -16.3985   -4.02364
586   34.3387   -20.3098   -4.41655
587   32.8956   -19.6344   -6.21157
588   35.6154   -17.0565   -6.43914
589   31.5085   -23.5008   -4.22454
590   28.5623   -25.5644   -4.28837
591   28.4649   -25.6264   -6.26143
592   29.8907   -22.4984   -6.29514
593   26.3882   -28.5609   -4.33404
594   22.8906   -30.1441   -4.18567
595   22.9873   -30.7938   -6.36149
596   25.6237   -28.4552   -6.22166
597   19.9143   -33.6169   -4.31372
598   16.9003   -35.5206   -4.31872
599   16.4292   -35.7382   -6.65079
600   19.6485   -32.9113   -6.30847
601   13.2955   -37.2043   -4.43455
602   10.1079   -39.032   -4.41064
603   9.60569   -37.5444   -6.39159
604   12.8264   -35.9748   -6.34917
605   5.47604   -38.7687   -4.26797
606   1.90033   -40.0553   -4.27578
607   1.90271   -38.6725   -6.41616
608   5.57739   -37.3717   -6.34419
609   -2.08173   -39.0906   -4.10094
610   -5.53764   -39.5627   -4.27369
611   -5.67826   -38.4802   -6.45268
612   -2.01131   -39.525   -6.43216
613   -10.1707   -39.2898   -4.25825
614   -13.3288   -37.5768   -4.45502
615   -12.9162   -36.3748   -6.57512
616   -9.7247   -37.8622   -6.47502
617   -16.8059   -34.9145   -4.18798
618   -19.9021   -33.4036   -4.31128
619   -19.3696   -32.4003   -6.31129
620   -16.7582   -34.9711   -6.19292
621   -23.1358   -31.4409   -4.23042
622   -26.8084   -29.5127   -4.38638
623   -25.7923   -28.6484   -6.2709
624   -23.0698   -31.3548   -6.44826
625   -29.4427   -26.4302   -4.31717
626   -30.9362   -23.1946   -4.05346
627   -31.9821   -23.579   -6.56187
628   -29.3901   -26.1471   -6.47456
629   -34.5666   -20.6249   -4.31747
630   -35.6753   -16.7071   -4.18279
631   -34.8411   -16.4625   -6.21293
632   -33.2299   -19.7158   -6.34891
633   -36.4359   -12.9823   -4.10001
634   -37.4595   -9.47897   -4.16746
635   -37.7105   -9.54177   -6.40161
636   -37.0092   -13.1983   -6.52854
637   -40.0337   -5.7977   -4.56112
638   -38.8903   -1.73208   -4.1567
639   -39.7607   -2.24754   -6.51459
640   -38.1331   -5.53369   -6.12942
641   -39.9015   2.00584   -4.34051
642   -38.5975   5.2587   -4.31388
643   -38.8007   5.42611   -6.4117
644   -38.6747   2.10989   -6.3167
645   -37.7003   9.52521   -4.15881
646   -36.5128   12.9271   -4.13926
647   -36.5252   12.9885   -6.19171
648   -39.4595   9.66399   -6.77558
649   -35.4989   16.5727   -4.20263
650   -34.6543   20.5092   -4.38059
651   -33.8746   19.6435   -6.24574
652   -35.2679   16.8054   -6.29694
653   -31.3959   23.4348   -4.12441
654   -29.1935   26.1538   -4.24273
655   -29.2849   26.2637   -6.84751
656   -31.2007   23.4439   -6.45285
657   -26.5853   29.5944   -4.19592
658   -23.2984   31.44   -4.21925
659   -23.3007   31.4769   -6.14589
660   -26.4845   29.2009   -6.33879
661   -20.2482   34.0015   -4.51426
662   -16.8075   35.4013   -4.24533
663   -16.8819   35.1415   -6.51063
664   -20.2589   34.0655   -6.53183
665   -13.2924   37.2216   -4.2569
666   -9.60257   37.9286   -4.19815
667   -9.50769   38.6128   -6.5921
668   -13.1571   37.0428   -6.47017
669   -5.27839   38.6615   -4.31691
670   -2.08849   39.6918   -4.28617
671   -1.85077   38.6737   -6.1846
672   -5.6123   37.6286   -6.13639
673   1.66391   40.3821   0.430334
674   5.62899   39.2138   0.324422
675   5.78192   39.4473   -1.98288
676   1.74728   39.3506   -2.09465
677   9.42986   37.6165   0.142616
678   13.1381   37.161   0.370386
679   13.3424   37.4005   -1.73495
680   9.58314   38.4295   -1.94024
681   16.9997   35.4085   0.33093
682   19.9169   33.5194   0.251395
683   19.8721   33.458   -1.79576
684   17.0822   36.2057   -2.13927
685   23.5962   31.4122   0.250699
686   27.1118   30.0122   0.206788
687   26.1106   28.9407   -1.83315
688   23.7009   31.697   -1.7494
689   29.552   26.6607   0.171412
690   31.9791   23.5186   0.442237
691   31.9132   23.7091   -2.00992
692   28.7902   26.1797   -1.95016
693   33.7576   20.1323   0.106335
694   35.0257   16.9455   0.447991
695   34.7132   16.7624   -1.7656
696   33.8918   20.2546   -1.75027
697   36.824   13.4545   0.201201
698   38.3511   9.45779   0.329287
699   38.1771   9.8285   -1.8896
700   36.686   13.0072   -1.96727
701   38.8793   5.58893   0.235596
702   38.8129   2.01307   0.264453
703   39.1458   2.01383   -1.85243
704   38.4665   5.56636   -1.69018
705   39.7137   -2.14422   0.101144
706   39.4288   -5.54289   0.48442
707   39.6597   -5.54391   -1.73092
708   40.1365   -2.17802   -1.8681
709   38.8264   -9.92534   0.432478
710   37.3631   -13.3108   0.328192
711   37.5555   -13.3862   -1.87277
712   38.3545   -9.78309   -1.96017
713   35.3539   -16.8685   0.276468
714   34.6021   -20.4935   0.330684
715   33.9688   -20.2966   -1.79968
716   35.8692   -17.0651   -1.83816
717   31.7964   -23.4223   0.367953
718   28.9952   -26.1582   0.355242
719   29.0057   -25.9059   -2.02333
720   31.1316   -23.1769   -1.6526
721   25.9   -29.1395   0.449449
722   23.536   -31.5425   0.407154
723   22.8085   -30.8304   -1.64896
724   26.0298   -28.5955   -1.88125
725   20.4987   -34.2509   0.33799
726   17.0954   -35.7228   0.324457
727   16.8558   -35.2312   -2.02796
728   20.4729   -34.0992   -1.87614
729   12.9377   -36.9087   0.320535
730   9.58079   -38.2361   0.417624
731   9.86401   -38.26   -1.85267
732   13.4304   -37.378   -1.93161
733   5.79637   -39.9691   0.232929
734   1.95063   -39.3141   0.257775
735   1.97111   -39.204   -1.99514
736   5.97857   -40.021   -2.02012
737   -1.77786   -38.7186   0.346043
738   -5.48186   -39.2356   0.223058
739   -5.59894   -38.9485   -1.70658
740   -1.96233   -39.3713   -1.95484
741   -9.66859   -37.915   0.255443
742   -13.4942   -37.2243   0.332887
743   -13.4359   -37.4323   -1.89289
744   -9.6382   -38.3977   -1.94034
745   -16.8019   -35.0504   0.463239
746   -20.1342   -33.7863   0.373765
747   -19.8992   -33.5848   -1.77299
748   -16.5097   -35.2284   -1.80538
